5,92,13.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[75662, 85003, 74728, 89674, 83135, 78464],[0, 876, 17775, 3175, 7328, 4047]
5,93,14.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[82541, 92731, 81521, 97826, 90693, 85598],[0, 876, 17775, 3175, 7328, 4047]
5,94,15.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[89419, 100459, 88315, 105978, 98251, 92731],[0, 876, 17775, 3175, 7328, 4047]
5,95,16.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[96298, 108186, 95108, 114131, 105808, 99864],[0, 876, 17775, 3175, 7328, 4047]
5,96,17.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[103176, 115914, 101902, 122283, 113366, 106997],[0, 876, 17775, 3175, 7328, 4047]
5,97,18.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[110054, 123641, 108695, 130435, 120924, 114130],[0, 876, 17775, 3175, 7328, 4047]
5,98,19.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[116933, 131369, 115489, 138587, 128482, 121263],[0, 876, 17775, 3175, 7328, 4047]
5,99,20.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[123811, 139097, 122282, 146739, 136040, 128397],[0, 876, 17775, 3175, 7328, 4047]
5,100,21.0,[-2147483648.0, 337.0, 309.0, 371.0, 592.0, 562.0],[123811, 139097, 122282, 146739, 136040, 128397],[0, 876, 17775, 3175, 7328, 4047]
6,101,2.0,[0.0, 0.0, 0.0, 0.0, 0.0, 0.0],[0, 0, 0, 0, 0, 0],[0, 0, 0, 0, 0, 0]
6,102,3.0,[427.0, 410.0, 377.0, 448.0, 248.0, 233.0],[7812, 7897, 8067, 7048, 7218, 8322],[840, 900, 870, 690, 922, 978]
6,103,4.0,[445.0, 413.0, 518.0, 484.0, 248.0, 233.0],[15624, 15794, 16134, 14096, 14436, 16644],[894, 1059, 1035, 795, 922, 978]
6,104,5.0,[1128.0, 728.0, 1329.0, 493.0, 248.0, 233.0],[23437, 23692, 24201, 21144, 21654, 24966],[2568, 2596, 2661, 804, 922, 978]
6,105,6.0,[1525.0, 728.0, 1139.0, 1882.0, 248.0, 233.0],[31249, 31589, 32269, 28193, 28872, 33288],[6198, 2596, 8562, 5141, 922, 978]
6,106,7.0,[1318.0, 728.0, 1039.0, 1622.0, 248.0, 233.0],[39062, 39487, 40336, 35241, 36090, 41610],[8613, 2596, 12552, 8270, 922, 978]
6,107,8.0,[1316.0, 728.0, 1022.0, 1622.0, 248.0, 233.0],[46874, 47384, 48403, 42289, 43308, 49932],[8670, 2596, 12926, 8385, 922, 978]
6,108,9.0,[1316.0, 728.0, 984.0, 1622.0, 248.0, 233.0],[54687, 55282, 56471, 49337, 50526, 58254],[8670, 2596, 14012, 8385, 922, 978]
6,109,10.0,[1316.0, 728.0, 897.0, 1622.0, 248.0, 233.0],[62499, 63179, 64538, 56386, 57744, 66576],[8670, 2596, 20579, 8385, 922, 978]
